"ID","Category","Language","Genre","Genre2","Pubdate","Author_Last","Author_First","Work_Title","Translation","PubHouse","Prize","WinnerShortlist","Author_Gender","Author_Nationality","token_count","total_characters","protagonist_concentration","avg_sentence_length","avg_word_length","tuldava_score","event_count","speed_avg","circuitousness","speed_min","volume","goodreads_avg","total_ratings","goodreads_URL","Probability1P"
"2014_Szabo,Magda_IzasBallad_CT.txt","FIC","English","NYT","",2014,"Szabo","Magda","Iza'sBallad","","NewYorkReview","","","F","",110974,27,0.3032820939,21.2838511699,4.2172853298,4.1661602868,4905,-2.4599,0.17006,-2.6299,-3.1065,4.25,2556,"https://www.goodreads.com/search?q=Magda+Szabo+Iza's+Ballad",0
"2014_Thomas,Joan_OpeningSky_PW.txt","FIC","English","PW","",2014,"Thomas","Joan","OpeningSky","","McClelland&Stewart","GovernorGeneralLiteraryAwardforfiction","Shortlist","F","Canada",138891,49,0.2529194837,14.8848997964,4.1040376666,3.4042539838,7361,-2.3665,0.19073,-2.5572,-3.0892,3.4,232,"https://www.goodreads.com/search?q=Joan+Thomas+Opening+Sky",0
"2014_Tierce,Merritt_LoveMeBack_CT.txt","FIC","English","NYT","",2014,"Tierce","Merritt","LoveMeBack","","","","","F","US",63456,46,0.1913043478,16.5465449804,3.8475058881,3.4564397576,3267,-2.3351,0.1237,-2.4588,-2.8964,3.22,3378,"https://www.goodreads.com/search?q=Merritt+Tierce+Love+Me+Back",1
"2014_Toews,Miriam_AllMyPunySorrows_CT.txt","FIC","English","NYT","",2014,"Toews","Miriam","AllMyPunySorrows","","","","","F","Canada",110449,32,0.3526540574,14.6854141736,3.9538390189,3.3577687718,6138,-2.3065,0.21241,-2.5189,-3.0339,3.98,23149,"https://www.goodreads.com/search?q=Miriam+Toews+All+My+Puny+Sorrows",1
"2014_Toews,Miriam_AllmyPunySorrows_PW.txt","FIC","English","PW","",2014,"Toews","Miriam","AllmyPunySorrows","","AlfredA.Knopf","ScotiabankGillerPrize","Shortlist","F","Canada",110450,32,0.3526540574,14.6855471347,3.9538085766,3.3577476977,6138,-2.3065,0.21241,-2.5189,-3.0339,3.98,23149,"https://www.goodreads.com/search?q=+Allmy+Puny+Sorrows",1
"2014_Tooze,Adam_TheDeluge_HIST.txt","NON","English","HIST","",2014,"Tooze","Adam","TheDeluge","","","","","M","UK",216694,143,0.1775147929,25.7020519511,4.9779861499,5.3699386218,2633,-2.3712,0.13802,-2.5092,-3.1386,4.19,1365,"https://www.goodreads.com/search?q=Adam+Tooze+The+Deluge",0
"2014_Torre,Alessandra_BlackLies_ROM.txt","FIC","English","ROM","",2014,"Torre","Alessandra","BlackLies","","","","","F","US",98661,22,0.4185185185,12.7716504854,4.0616525217,3.1697991389,7303,-2.3383,0.22352,-2.5619,-3.0086,4.27,29777,"https://www.goodreads.com/search?q=Alessandra+Torre+Black+Lies",1
"2014_Townsend,Jacinda_SaintMonkey_CT.txt","FIC","English","NYT","",2014,"Townsend","Jacinda","SaintMonkey","","","","","F","US",142525,90,0.1004319654,22.505131849,4.0316327194,3.9004091757,7116,-2.3624,0.18474,-2.5472,-3.0674,3.64,453,"https://www.goodreads.com/search?q=Jacinda+Townsend+Saint+Monkey",1
"2014_Trueblood,Valerie_SearchPartyStoriesofRescue_PW.txt","FIC","English","PW","",2014,"Trueblood","Valerie","SearchPartyStoriesofRescue","","CounterpointPress","PEN/FaulknerAwardforFiction","Shortlist","F","US",96559,56,0.0962085308,15.518964963,4.0451772404,3.4745122143,4183,-2.309,0.15584,-2.4649,-2.9461,3.39,41,"https://www.goodreads.com/search?q=+Search+Party+Storiesof+Rescue",0
"2014_Turner,Stevie_AHouseWithoutWindows_MY.txt","FIC","English","MY","",2014,"Turner","Stevie","AHouseWithoutWindows","","","","","F","UK",83758,39,0.1272154391,14.9567857143,3.9052048971,3.316994205,4669,-2.334,0.11448,-2.4485,-2.8839,3.59,602,"https://www.goodreads.com/search?q=Stevie+Turner+A+House+Without+Windows",1
"2014_Ullmann,Linn_TheColdSong_CT.txt","FIC","English","NYT","",2014,"Ullmann","Linn","TheColdSong","","","","","F","Norway",96475,30,0.2042464115,15.5504513217,4.0531572564,3.4421077755,4725,-2.2809,0.17953,-2.4604,-2.9233,3.4,2258,"https://www.goodreads.com/search?q=Linn+Ullmann+The+Cold+Song",0
"2014_Unger,Lisa_IntheBlood_MY.txt","FIC","English","MY","",2014,"Unger","Lisa","IntheBlood","","","","","F","US",117401,20,0.2462462462,13.1042527068,3.9785318701,3.1601683826,5811,-2.3062,0.2666,-2.5728,-3.0687,4.16,124931,"https://www.goodreads.com/search?q=+Inthe+Blood",1
"2014_VanderMeer,Jeff_Annihilation_SF.txt","FIC","English","SF","",2014,"VanderMeer","Jeff","Annihilation","","","","","M","US",64854,1,1,18.8529069767,4.2725190433,4.0300786282,2772,-2.3664,0.16077,-2.5271,-2.9596,3.73,185102,"https://www.goodreads.com/search?q=Jeff+VanderMeer+Annihilation",1
"2014_VanderMeer,Jeff_Authority_SF.txt","FIC","English","SF","",2014,"VanderMeer","Jeff","Authority","","","","","M","US",110788,19,0.3781307269,17.551964512,4.3552416074,3.9807597323,4229,-2.333,0.23105,-2.564,-3.039,3.53,70294,"https://www.goodreads.com/search?q=Jeff+VanderMeer+Authority",0
"2014_Venturini,Fred_HeartDoesNotGrowBack_CT.txt","FIC","English","NYT","",2014,"Venturini","Fred","HeartDoesNotGrowBack","","","","","M","US",104211,33,0.2579617834,14.744057725,4.0263094153,3.3467329585,4849,-2.2625,0.24429,-2.5068,-2.9789,3.68,608,"https://www.goodreads.com/search?q=Fred+Venturini+Heart+Does+Not+Grow+Back",1
"2014_VonFurstenberg,Diane_TheWomanIWantedtoBe_ME.txt","NON","English","MEM","",2014,"VonFurstenberg","Diane","TheWomanIWantedtoBe","","","","","F","",90766,55,0.1374207188,19.5954231434,4.2847128538,4.1558829946,2542,-2.3153,0.099312,-2.4146,-2.8802,3.67,3848,"https://www.goodreads.com/search?q=+The+Woman+I+Wantedto+Be",1
"2014_Walker,Casey_LastDaysinSHanghai_CT.txt","FIC","English","NYT","",2014,"Walker","Casey","LastDaysinSHanghai","","","","","M","US",83057,24,0.2678916828,14.8501698552,4.150345028,3.4417324205,4992,-2.3127,0.19904,-2.5117,-2.9623,2.82,121,"https://www.goodreads.com/search?q=+Last+Daysin+S+Hanghai",1
"2014_Ward,JR_TheKing_ROM.txt","FIC","English","ROM","",2014,"Ward","JR","TheKing","","","","","F","US",240801,62,0.210959682,13.8296002757,4.1007257264,3.2876370697,13170,-2.2604,0.31967,-2.58,-3.2713,4.36,51930,"https://www.goodreads.com/search?q=JR+Ward+The+King",0
"2014_Ward,Penelope_StepbrotherDearest_ROM.txt","FIC","English","ROM","",2014,"Ward","Penelope","StepbrotherDearest","","","","","F","US",90905,21,0.3301470588,13.2960362732,3.9069085124,3.1501377936,5457,-2.4131,0.19082,-2.6039,-3.0962,4.06,64761,"https://www.goodreads.com/search?q=Penelope+Ward+Stepbrother+Dearest",1
"2014_Watson,Alexander_RingofSteel_HIST.txt","NON","English","HIST","",2014,"Watson","Alexander","RingofSteel","","","","","M","UK",256142,92,0.1125632378,29.9791666667,5.0723901805,5.6226533935,3728,-2.2839,0.12986,-2.4137,-3.104,4.35,715,"https://www.goodreads.com/search?q=+Ringof+Steel",0
"2014_Watts,Peter_Echopaxia_SF.txt","FIC","English","SF","",2014,"Watts","Peter","Echopaxia","","","","","M","Canada",128262,32,0.381613183,14.4082228713,4.442456982,3.6139050733,6120,-2.1795,0.33554,-2.5151,-2.9977,3.85,8228,"https://www.goodreads.com/search?q=+Echopaxia",0
"2014_Wayne,Jimmy_WalktoBeautiful_ME.txt","NON","English","MEM","",2014,"Wayne","Jimmy","WalktoBeautiful","","","","","M","",132882,113,0.1642041639,18.1980279376,4.1214236478,3.73758457,7124,-2.2953,0.12064,-2.416,-2.9032,4.25,4304,"https://www.goodreads.com/search?q=+Walkto+Beautiful",1
"2014_Weaver,Ashley_MurderattheBrightwell_MY.txt","FIC","English","MY","",2014,"Weaver","Ashley","MurderattheBrightwell","","","","","F","US",111052,32,0.1857968621,14.1413472558,4.0909031184,3.3584816445,6817,-2.396,0.21294,-2.609,-3.0968,3.77,6998,"https://www.goodreads.com/search?q=+Murderatthe+Brightwell",1
"2014_Weir,Alison_AgainstourBetter_HIST.txt","NON","English","HIST","",2014,"Weir","Alison","AgainstourBetter","","","","","F","US",24489,29,0.0791788856,35.2867435159,5.0937016367,5.8494793463,379,-2.1583,0.068431,-2.2268,-2.6204,4.2,594,"https://www.goodreads.com/search?q=+Againstour+Better",0
"2014_Wells,JenniferFoehner_Fluency_SF.txt","FIC","English","SF","",2014,"Wells","JenniferFoehner","Fluency","","","","","F","US",112343,19,0.267822736,12.1583333333,4.357346165,3.3696636918,6986,-2.194,0.2221,-2.4161,-2.9446,3.81,10287,"https://www.goodreads.com/search?q=+Fluency",0
"2014_West,Kasie_OntheFence_YA.txt","FIC","English","YA","",2014,"West","Kasie","OntheFence","","","","","F","",75234,19,0.2692307692,11.0265279203,3.8359385371,2.7273851069,4307,-2.4309,0.17529,-2.6062,-3.0246,4.03,56501,"https://www.goodreads.com/search?q=+Onthe+Fence",1
"2014_Wilder,Jasinda_FallingAway_ROM.txt","FIC","English","ROM","",2014,"Wilder","Jasinda","FallingAway","","","","","F","US",106073,27,0.2375601926,14.305192178,3.7925950649,3.0160281393,6468,-2.1719,0.25243,-2.4243,-2.9148,4.16,3217,"https://www.goodreads.com/search?q=Jasinda+Wilder+Falling+Away",1
"2014_Wilson,DanielH_Robogenesis_SF.txt","FIC","English","SF","",2014,"Wilson","DanielH","Robogenesis","","","","","M","US",146874,46,0.0941727367,11.8542372881,4.2428980722,3.2010027309,9980,-2.2024,0.24794,-2.4503,-2.9878,3.7,5893,"https://www.goodreads.com/search?q=+Robogenesis",1
"2014_Windrow,Martin_TheOwlWhoLikedSittingonCaesar_NF.txt","NON","English","MIX","",2014,"Windrow","Martin","TheOwlWhoLikedSittingonCaesar","","","","","M","",82570,11,0.6118721461,32.0162853819,4.4605812548,5.0415939254,1881,-2.2105,0.16449,-2.375,-2.8335,3.63,856,"https://www.goodreads.com/search?q=+The+Owl+Who+Liked+Sittingon+Caesar",1
"2014_Winroth,Anders_TheAgeoftheVikings_HIST.txt","NON","English","HIST","",2014,"Winroth","Anders","TheAgeoftheVikings","","","","","M","Sweden/US",100207,76,0.0556030796,28.3631474667,4.7932632915,5.1862694534,951,-2.1739,0.079737,-2.2536,-2.696,3.75,840,"https://www.goodreads.com/search?q=+The+Ageofthe+Vikings",0
"2014_Wood,Naomi_MrsHemingway_CT.txt","FIC","English","NYT","",2014,"Wood","Naomi","MrsHemingway","","","","","F","UK",94441,31,0.2855138548,13.7069666183,4.117290422,3.3080901706,4268,-2.3575,0.20061,-2.5582,-3.0239,3.83,8771,"https://www.goodreads.com/search?q=Naomi+Wood+Mrs+Hemingway",0
"2014_Woodson,Jacqueline_BrownGirlDreaming_MG.txt","FIC","English","MID","",2014,"Woodson","Jacqueline","BrownGirlDreaming","","","","","F","",35615,20,0.1191135734,16.752116651,4.0780287474,3.6042352481,1262,-2.4247,0.11185,-2.5365,-2.882,4.14,80127,"https://www.goodreads.com/search?q=Jacqueline+Woodson+Brown+Girl+Dreaming",1
"2014_Wright,Cynthia_SmugglersMoon_ROM.txt","FIC","English","ROM","",2014,"Wright","Cynthia","SmugglersMoon","","","","","F","US",125727,57,0.2572396796,15.7119470132,4.2462093026,3.630331474,7471,-2.3646,0.2432,-2.6078,-3.0924,4.25,700,"https://www.goodreads.com/search?q=Cynthia+Wright+Smugglers+Moon",0
"2014_Wright,Lawrence_ThirteenDaysinSeptember_HIST.txt","NON","English","HIST","",2014,"Wright","Lawrence","ThirteenDaysinSeptember","","","","","M","US",119132,77,0.1676499508,20.736640557,4.6783647132,4.6184168962,3995,-2.2124,0.2448,-2.4572,-2.9467,4.17,2700,"https://www.goodreads.com/search?q=+Thirteen+Daysin+September",0
"2014_Wroe,Simon_ChipChop_CT.txt","FIC","English","NYT","",2014,"Wroe","Simon","ChopChop","","","","","M","UK",98381,28,0.2703455964,15.3384783287,4.1888442392,3.6018150241,4193,-2.2922,0.17659,-2.4688,-2.9418,3.38,845,"https://www.goodreads.com/search?q=Simon+Wroe+Chop+Chop",1
"2014_York,Zoe_LoveinaSmallTown_ROM.txt","FIC","English","ROM","",2014,"York","Zoe","LoveinaSmallTown","","","","","F","Canada",72124,23,0.2816901408,13.4359165425,4.0259675323,3.2286073377,4150,-2.3836,0.20195,-2.5855,-3.0304,3.9,3682,"https://www.goodreads.com/search?q=+Loveina+Small+Town",0
"2014_Young,Samantha_BeforeJamaicaLane_ROM.txt","FIC","English","ROM","",2014,"Young","Samantha","BeforeJamaicaLane","","","","","F","UK",119346,32,0.3470565602,13.09479921,3.9685208042,3.1233984232,9084,-2.3585,0.23566,-2.5941,-3.0875,4.31,41239,"https://www.goodreads.com/search?q=Samantha+Young+Before+Jamaica+Lane",1
"2014_Zamperini,Louis_Dontgiveup_ME.txt","NON","English","MEM","",2014,"Zamperini","Louis","Dontgiveup","","","","","M","",54111,31,0.1379310345,15.5715107914,4.0530071136,3.4921111677,1978,-2.2326,0.12244,-2.3551,-2.7641,4.15,2424,"https://www.goodreads.com/search?q=+Dontgiveup",1
"2014_Zanders,Abbie_DangerousSecrets_ROM.txt","FIC","English","ROM","",2014,"Zanders","Abbie","DangerousSecrets","","","","","F","US",92432,19,0.2752120641,14.2796230496,4.1709948011,3.4896161946,5718,-2.3761,0.20912,-2.5853,-3.0562,4.21,5106,"https://www.goodreads.com/search?q=Abbie+Zanders+Dangerous+Secrets",0
"2014_Ziegler,Philip_Olivier_NF.txt","NON","English","MIX","",2014,"Ziegler","Philip","Olivier","","","","","M","",172560,164,0.2527001862,23.5737704918,4.5105930509,4.6433350796,4275,-2.5078,0.15914,-2.667,-3.1941,3.56,143,"https://www.goodreads.com/search?q=Philip+Ziegler+Olivier",0
"2014_Zink,Nell_TheWallcreeper_CT.txt","FIC","English","NYT","",2014,"Zink","Nell","TheWallcreeper","","","","","F","US",52612,14,0.4579439252,14.993445426,4.2299325501,3.6299621879,1688,-2.3014,0.2267,-2.5281,-2.9107,3.28,3939,"https://www.goodreads.com/search?q=Nell+Zink+The+Wallcreeper",1
"2014_Zinovieff,Sofka_TheMadBoy_ME.txt","NON","English","MEM","",2014,"Zinovieff","Sofka","TheMadBoy","","","","","F","",151215,160,0.2253143682,26.9161623354,4.6136227374,4.8920612771,2919,-2.3355,0.16187,-2.4973,-3.0331,3.7,290,"https://www.goodreads.com/search?q=Sofka+Zinovieff+The+Mad+Boy",0.25
"2015_Aaronovitch,Ben_FoxgloveSummer_MY.txt","FIC","English","MY","",2015,"Aaronovitch","Ben","FoxgloveSummer","","","","","M","UK",116292,43,0.1622516556,16.9029069767,4.1830892007,3.7031047244,6519,-2.2858,0.25835,-2.5441,-3.0179,4.2,37305,"https://www.goodreads.com/search?q=Ben+Aaronovitch+Foxglove+Summer",1
"2015_Aboulela,Leila_TheKindnessOfEnemies_CT.txt","FIC","English","NYT","",2015,"Aboulela","Leila","TheKindnessofEnemies","","GrovePress","","","F","",121652,58,0.1097237987,14.5516746411,4.2410270223,3.584330878,5762,-2.2518,0.28969,-2.5415,-3.0562,3.8,1014,"https://www.goodreads.com/search?q=+The+Kindnessof+Enemies",1
"2015_Ackerman,Elliot_GreenonBlue_CT.txt","FIC","English","NYT","",2015,"Ackerman","Elliot","GreenonBlue","","","","","M","US",89757,31,0.2305925586,13.010146398,4.0944975923,3.2743690307,6901,-2.2816,0.21894,-2.5005,-2.9507,3.74,1203,"https://www.goodreads.com/search?q=+Greenon+Blue",1
"2015_Addario,Lynsey_ItsWhatIDo_ME.txt","NON","English","MEM","",2015,"Addario","Lynsey","ItsWhatIDo","","","","","F","",104720,56,0.1221757322,19.0434624477,4.3699841157,4.1481835065,4181,-2.2464,0.16751,-2.4139,-2.8879,4.31,11169,"https://www.goodreads.com/search?q=Lynsey+Addario+Its+What+I+Do",1
"2015_Ahdieh,Renee_TheWrathandtheDawn_MY.txt","FIC","English","MY","YA",2015,"Ahdieh","Renee","TheWrathandtheDawn","","","","","F","US",107898,33,0.2832298137,11.1799813491,4.2858782218,3.1213493026,7582,-2.2631,0.24081,-2.5039,-2.9745,4.08,155582,"https://www.goodreads.com/search?q=+The+Wrathandthe+Dawn",0
"2015_Ahlborn,Ania_WithinTheseWalls_MY.txt","FIC","English","MY","",2015,"Ahlborn","Ania","WithinTheseWalls","","","","","F","Poland",155145,61,0.1954628781,13.9569089601,4.1945776835,3.4111777881,8125,-2.2667,0.25266,-2.5193,-3.0612,3.61,4014,"https://www.goodreads.com/search?q=Ania+Ahlborn+Within+These+Walls",0
"2015_Albert,Elisa_AfterBirth_CT.txt","FIC","English","NYT","",2015,"Albert","Elisa","AfterBirth","","","","","F","US",66482,32,0.1652046784,11.4034305317,4.1483658721,3.1461885375,1746,-2.331,0.17325,-2.5043,-2.9241,3.49,3601,"https://www.goodreads.com/search?q=Elisa+Albert+After+Birth",1
"2015_Albertalli,Becky_SimonvsTheHomoSapiensAgenda_YA.txt","FIC","English","YA","",2015,"Albertalli","Becky","SimonVsTheHomoSapiens","","","","","F","",79593,34,0.1623838163,11.7048529412,3.9458701444,2.8143543882,3577,-2.3107,0.27902,-2.5897,-3.0006,4.21,375409,"https://www.goodreads.com/search?q=Becky+Albertalli+Simon+Vs+The+Homo+Sapiens",1
"2015_Alda,Arlene_JustKidsfromtheBronx_ME.txt","NON","English","MEM","",2015,"Alda","Arlene","JustKidsfromtheBronx","","","","","F","",104154,29,0.0981132075,15.8989467257,4.1115412533,3.599104333,1669,-2.2421,0.18439,-2.4265,-2.9017,3.77,403,"https://www.goodreads.com/search?q=+Just+Kidsfromthe+Bronx",1
"2015_Alexander,Victoria_TheDaringExploitsofaRunawayHeiress_ROM.txt","FIC","English","ROM","",2015,"Alexander","Victoria","TheDaringExploitsofaRunawayHeiress","","","","","F","US",134387,57,0.2462109496,12.4686398219,4.1933295542,3.2533537331,5647,-2.2685,0.231,-2.4995,-3.0375,3.79,1010,"https://www.goodreads.com/search?q=+The+Daring+Exploitsofa+Runaway+Heiress",0
"2015_AlexisAndre_FifteenDogs_PW.txt","FIC","English","PW","",2015,"Alexis","Andre","FifteenDogs","","CoachHouse","ScotiabankGillerPrize","Winner","M","Trinidad/Canada",65777,24,0.2268356643,16.5852244075,4.2714715145,3.8097916657,2356,-2.3299,0.14671,-2.4766,-2.8866,3.79,22289,"https://www.goodreads.com/search?q=Andre+Alexis+Fifteen+Dogs",0
"2015_Allen,JohnL_TheFrancisMiracle_HIST.txt","NON","English","HIST","",2015,"Allen","JohnL","TheFrancisMiracle","","","","","M","UK",93693,78,0.3039647577,29.8480407773,4.7728105577,5.3957515374,1538,-2.3389,0.090759,-2.4296,-2.8833,4.05,1399,"https://www.goodreads.com/search?q=+The+Francis+Miracle",0
"2015_Applegate,Katherine_Crenshaw_MG.txt","FIC","English","MID","",2015,"Applegate","Katherine","Crenshaw","","","","","F","",32579,11,0.2756539235,10.5570317563,3.9063540033,2.7426182397,1755,-2.2941,0.1464,-2.4405,-2.804,3.99,27986,"https://www.goodreads.com/search?q=Katherine+Applegate+Crenshaw",1
"2015_Appy,ChristianG_AmericanReckoning_HIST.txt","NON","English","HIST","",2015,"Appy","ChristianG","AmericanReckoning","","","","","M","US",150510,109,0.0558455115,22.7631578947,4.8459539661,4.9188330658,2124,-2.2517,0.10298,-2.3547,-2.8588,4.25,29720,"https://www.goodreads.com/search?q=+American+Reckoning",0
"2015_ArchibaldSamuel_Arvida_PW.txt","FIC","English","PW","",2015,"Archibald","Samuel","Arvida","French","Biblioasis","ScotiabankGillerPrize","Shortlist","M","Canada",75545,50,0.1104368932,20.472899729,4.1206385855,3.9773822455,2780,-2.2516,0.12105,-2.3726,-2.8092,3.46,732,"https://www.goodreads.com/search?q=Samuel+Archibald+Arvida",1
"2015_Arlen,Tessa_DeathofaDishonorableGentlemen_MY.txt","FIC","English","MY","",2015,"Arlen","Tessa","DeathofaDishonorableGentlemen","","","","","F","UK",98358,68,0.1329075426,19.8182550876,4.3808388552,4.1717884749,5501,-2.2425,0.20351,-2.446,-2.9628,3.52,1266,"https://www.goodreads.com/search?q=+Deathofa+Dishonorable+Gentlemen",0
"2015_Armentrout,JenniferL_FallWithMe_ROM.txt","FIC","English","ROM","",2015,"Armentrout","Jennifer","FallWithMe","","","","","F","US",130568,37,0.3144950288,12.991840796,3.94294358,3.0710789656,9304,-2.4007,0.23022,-2.6309,-3.1331,4.07,21950,"https://www.goodreads.com/search?q=Jennifer+Armentrout+Fall+With+Me",1
"2015_Armstrong,Jesse_LoveSexAndOtherForeignPolicyGoals_CT.txt","FIC","English","NYT","",2015,"Armstrong","Jesse","Love,SexandOtherForeignPolicyGoals","","BlueRiderPress","","","M","",131013,39,0.1780590717,15.4843399125,4.1456774443,3.5485005755,6941,-2.3608,0.20499,-2.5658,-3.0493,3.03,374,"https://www.goodreads.com/search?q=+Love,+Sexand+Other+Foreign+Policy+Goals",1
"2015_Arnold,David_Mosquitoland_YA.txt","FIC","English","YA","",2015,"Arnold","David","Mosquitoland","","","","","M","",97544,43,0.3554449972,13.1620564026,4.0602671075,3.1167574921,4838,-2.3133,0.18664,-2.4999,-2.9218,3.88,30888,"https://www.goodreads.com/search?q=David+Arnold+Mosquitoland",1
"2015_Ashley,Jennifer_Grant_ROM.txt","FIC","English","ROM","",2015,"Ashley","Jennifer","Grant","","","","","F","US",69244,27,0.5691105769,13.0920778975,4.1109675821,3.1719587039,4312,-2.2341,0.25367,-2.4877,-2.9043,4.04,1135,"https://www.goodreads.com/search?q=Jennifer+Ashley+Grant",0
"2015_Atkins,Ace_RobertBParkersKickback_MY.txt","FIC","English","MY","",2015,"Atkins","Ace","RobertBParkersKickback","","","","","M","US",88255,54,0.1369193154,11.3380010277,3.9774269929,2.8533523179,5577,-2.2797,0.23243,-2.5122,-2.9464,3.9,4566,"https://www.goodreads.com/search?q=Ace+Atkins+Robert+B+Parkers+Kickback",1
"2015_Axelrod,David_Believer_ME.txt","NON","English","MEM","",2015,"Axelrod","David","Believer","","","","","M","",232475,168,0.2756787545,21.5774085762,4.532131198,4.5345987799,6376,-2.3754,0.15572,-2.5311,-3.144,4.16,2365,"https://www.goodreads.com/search?q=David+Axelrod+Believer",1
"2015_Bacigalupi,Paolo_TheWaterKnife_SF.txt","FIC","English","SF","",2015,"Bacigalupi","Paolo","TheWaterKnife","","","","","M","US",153465,44,0.2129552405,11.7077357339,4.1946633209,3.1047758975,9178,-2.1484,0.28789,-2.4363,-2.9833,3.84,23450,"https://www.goodreads.com/search?q=Paolo+Bacigalupi+The+Water+Knife",0
"2015_Bagans,Zak_IAmHaunted_ME.txt","NON","English","MEM","",2015,"Bagans","Zak","IAmHaunted","","","","","M","",82826,34,0.1282051282,20.1768574909,4.1630982027,4.0671588629,1634,-2.2566,0.13967,-2.3963,-2.8428,3.95,1516,"https://www.goodreads.com/search?q=Zak+Bagans+I+Am+Haunted",1
"2015_Baird,Mimi_HeWantedtheMoon_ME.txt","NON","English","MEM","",2015,"Baird","Mimi","HeWantedtheMoon","","","","","F","",65854,36,0.0991561181,18.18668876,4.382021692,4.1287236605,2932,-2.2678,0.10991,-2.3777,-2.7988,3.84,1196,"https://www.goodreads.com/search?q=+He+Wantedthe+Moon",1
